ticker,avg_price,avg_volume,avg_dollar_volume,tier,round_trip_cost
IMDX,5.2826666831970215,27488.0,145169.2881387075,illiquid,0.02
IMG,2.2473333279291787,2357103.4,4004927.5892743426,penny,0.03
IMKTA,73.81642804827008,111004.85714285714,8187770.977730887,small,0.008
IMMP,2.2366666714350383,2324260.2666666666,5329760.270910326,penny,0.03
IMMR,6.820666631062825,606254.8,4129125.5276554744,small,0.008
IMMX,5.609666713078817,1631511.1333333333,10023920.174601745,mid,0.003
IMNM,19.79733327229818,2841260.4,59175407.80322723,mid,0.003
IMNN,3.977333354949951,35760.0,143526.79961999258,penny,0.03
IMO,91.73133341471355,576687.0,52698924.69504801,mid,0.003
IMOM,37.998486582438154,10768.066666666668,409733.3889272054,illiquid,0.02
IMOS,28.3,13500.266666666666,384767.6525517782,illiquid,0.02
IMPP,4.350666666030884,1289326.6666666667,5672049.571021398,penny,0.03
IMPPP,25.85126673380534,921.5333333333333,23819.773473612466,illiquid,0.02
IMRA,19.222466659545898,6157.4,117900.87421251932,illiquid,0.02
IMRN,1.3191999951998392,1708376.7333333334,2611565.86735007,penny,0.03
IMRX,6.34399995803833,832134.2,5209789.493849309,small,0.008
IMSR,8.958999951680502,1571691.6666666667,14020505.034000078,mid,0.003
IMST,15.559266789754231,26152.8,403135.94048614503,illiquid,0.02
IMTB,44.2086669921875,17005.0,751549.4811630249,illiquid,0.02
IMTE,0.7418266693751018,118847.93333333333,86653.01254965067,penny,0.03
IMTM,48.44200007120768,577403.7333333333,27843123.92804667,mid,0.003
IMTX,10.219333330790201,608462.2666666667,6279954.160356394,small,0.008
IMUX,0.6471733450889587,1432230.6666666667,912939.6017915407,penny,0.03
IMVT,24.25799992879232,2071521.2666666666,51687462.5575943,mid,0.003
IMXI,15.363999938964843,215039.26666666666,3305693.1747727077,small,0.008
INAB,1.7093333323796591,48741.933333333334,81517.06783923307,penny,0.03
INACU,10.176666577657064,5800.2,58891.62411530813,illiquid,0.02
INBK,20.85466651916504,58864.933333333334,1220510.966013336,small,0.008
INBKZ,24.66346689860026,1862.8,45929.753414916995,illiquid,0.02
INBS,6.654333273569743,45033.6,291112.0070857366,illiquid,0.02
INBX,84.1240000406901,216430.4,18048085.241408285,mid,0.003
INCE,60.65685323079427,4024.0666666666666,244214.6251447042,illiquid,0.02
INCM,28.019333267211913,297716.0,8341600.997090657,small,0.008
INCO,63.85873311360677,19749.266666666666,1258320.018192037,small,0.008
INCR,1.3380000114440918,43370.46666666667,60087.06405142148,penny,0.03
INCY,98.77133280436198,2157296.4,212568397.81414592,large,0.001
INDB,75.01642881120954,266429.5,20110430.77103969,mid,0.003
INDE,30.305000168936594,550.0,16794.62150846209,illiquid,0.02
INDH,43.37457275390625,957.6666666666666,41265.73055267334,illiquid,0.02
INDI,4.1386666615804035,3150249.2,13119573.159842204,penny,0.03
INDL,56.19200032552083,17769.0,995902.135790507,illiquid,0.02
INDO,2.8997999986012775,636743.2,1896363.134735298,penny,0.03
INDP,2.3080000082651773,35915.6,86534.71529092788,penny,0.03
INDS,37.768879954020186,14253.666666666666,537817.6726084391,illiquid,0.02
INDV,35.09599990844727,2754361.0,97824916.32839711,mid,0.003
INDY,51.86200002034505,111614.06666666667,5659859.003097534,small,0.008
INEO,0.684060001373291,25987.4,17929.811325569946,penny,0.03
INEQ,39.20020039876302,7318.733333333334,286729.53654657997,illiquid,0.02
INFL,44.38366673787435,86243.46666666666,3825853.2915496826,small,0.008
INFO,24.439826583862306,6899.133333333333,168489.46293843587,illiquid,0.02
INFR,27.639133326212566,431.6666666666667,11915.628369649252,illiquid,0.02
INFU,9.168000030517579,108104.86666666667,988766.9339441935,illiquid,0.02
INFY,17.895333353678385,11386492.066666666,205973556.84644878,large,0.001
ING,26.803571564810618,1753137.0,47149479.50108855,mid,0.003
INGM,22.031999842325845,364798.6666666667,8108908.235054016,small,0.008
INGN,6.885333251953125,159891.86666666667,1098193.8354474385,small,0.008
INGR,109.25857053484235,723650.1428571428,79209517.38562992,mid,0.003
INHD,0.14230666706959408,34184026.13333333,5025297.827696166,penny,0.03
INKM,33.426080322265626,5784.4,193307.23554534913,illiquid,0.02
INKT,11.812666765848796,20798.6,250845.1262219111,illiquid,0.02
INLF,0.5934800028800964,722060.2,476434.19218904176,penny,0.03
INLX,8.454079945882162,3103.8,26371.74309832255,illiquid,0.02
INM,1.3196666717529297,158274.53333333333,211055.6466163953,penny,0.03
INMB,1.8976666847864787,551813.6666666666,1070010.050562501,penny,0.03
INMD,14.389333343505859,509509.73333333334,7331755.451697159,small,0.008
INMU,24.053466924031575,119159.06666666667,2866366.4765083315,small,0.008
INN,5.08666664759318,656592.4,3340588.2687104545,small,0.008
INNV,5.336666742960612,193690.33333333334,1040288.7757078806,small,0.008
INO,2.1521428312574113,1531631.0714285714,3446058.794335808,penny,0.03
INOD,54.55199991861979,965776.3333333334,52283277.49006271,mid,0.003
INOV,34.028046162923175,12407.866666666667,421758.5534449259,illiquid,0.02
INQQ,15.188133494059246,35609.2,538994.2412919363,illiquid,0.02
INR,14.05533332824707,338035.86666666664,4806428.806637192,small,0.008
INRO,32.158159764607746,7438.2,239869.0492811839,illiquid,0.02
INSE,8.916666730244954,117094.66666666667,1043513.0878893534,small,0.008
INSG,11.344666671752929,202010.06666666668,2292241.1236371994,small,0.008
INSM,198.46800130208334,3273403.0,623972521.2278696,large,0.001
INSP,129.14799906412762,2173185.6666666665,269782150.85116833,large,0.001
INSW,50.210000356038414,502654.73333333334,25225696.610730235,mid,0.003
INTA,43.7706667582194,619577.6666666666,27219751.841187794,mid,0.003
INTC,39.717332967122395,83277219.33333333,3353432377.596502,large,0.001
INTF,37.33699951171875,204048.8,7625102.022190348,small,0.008
INTG,30.171428271702357,10024.142857142857,305237.6422895704,illiquid,0.02
INTJ,0.5876999974250794,42366.86666666667,24716.756327883402,penny,0.03
INTR,8.545333321889242,2341497.6666666665,19882991.336059254,mid,0.003
INTS,0.4570466617743174,3955219.0,1890780.885481457,penny,0.03
INTT,7.668571438108172,35419.78571428572,270817.85874870844,illiquid,0.02
INTU,657.3793334960938,1864120.2666666666,1229541082.8133953,large,0.001
INTW,50.84600016276042,540542.8,28703141.438955687,mid,0.003
INTZ,1.3986666758855184,87374.93333333333,120889.16573578517,penny,0.03
INUV,2.8239999930063884,101477.6,287268.6621623357,penny,0.03
INV,5.289999993642171,1598795.8,8603270.801979924,small,0.008
INVA,20.668666458129884,824297.7333333333,16957967.51400757,mid,0.003
INVE,3.485714282308306,35313.57142857143,123274.89190288952,penny,0.03
INVG,25.842199961344402,3075.6666666666665,79487.52554003398,illiquid,0.02
INVH,27.113999938964845,5491731.066666666,148351551.4001521,large,0.001
INVN,21.698986943562826,1229.7333333333333,26740.556815083823,illiquid,0.02
INVX,22.711428778512136,357695.64285714284,8128066.250181062,small,0.008
INVZ,1.2553333361943564,4086706.2666666666,5117773.314150349,penny,0.03
IOBT,0.718066664536794,869131.8666666667,614891.7163069408,penny,0.03
IOCT,34.49022674560547,16137.533333333333,556188.8624224345,illiquid,0.02
ION,47.45423990885417,3995.266666666667,189868.0477177938,illiquid,0.02
IONL,43.53500010172526,245853.2,10668543.35319926,mid,0.003
IONQ,50.05666580200195,17187510.6,864011671.246326,large,0.001
IONR,4.50800002415975,112762.13333333333,507455.3803211212,penny,0.03
IONS,80.16714259556362,1979376.0714285714,158471117.50244957,large,0.001
IONX,29.573833338419597,1794627.1333333333,52902690.988183595,mid,0.003
IONZ,22.303866704305012,2255270.6666666665,49137367.281563565,mid,0.003
IOO,126.17357199532645,268878.9285714286,33947951.07140132,mid,0.003
IOPP,26.62342848096575,2842.8571428571427,75844.40770830426,illiquid,0.02
IOR,18.308571406773158,371.42857142857144,6814.214270455496,illiquid,0.02
IOSP,76.5260004679362,269168.3333333333,20683321.96996053,mid,0.003
IOT,40.73733291625977,7348120.0,305977140.3530629,large,0.001
IOTR,2.8521999677022296,354807.06666666665,1043565.3567478497,penny,0.03
IOVA,2.2740000247955323,10410495.8,23858433.105034128,penny,0.03
IP,38.74866638183594,4535666.466666667,175530284.20942333,large,0.001
IPAC,74.41133371988933,337666.13333333336,24741967.25951945,mid,0.003
IPAR,82.43642807006836,282588.35714285716,23312930.230146136,mid,0.003
IPAY,52.298333485921226,25218.4,1316666.5218434653,small,0.008
IPB,26.280666478474934,1151.0666666666666,30255.018189748127,illiquid,0.02
IPCX,10.114000129699708,100759.93333333333,1018577.8617375056,small,0.008
IPCXU,10.458571365901403,221.42857142857142,2314.4285474504745,illiquid,0.02
IPDN,1.8266666650772094,36604.6,66010.40411219597,penny,0.03
IPEX,10.290928636278425,18828.571428571428,193628.04944855827,illiquid,0.02
IPEXU,12.059285640716553,636.3571428571429,7814.848478317261,illiquid,0.02
IPGP,80.23066558837891,246772.86666666667,19731790.771599326,mid,0.003
IPHA,1.8771999994913737,24302.066666666666,44928.577213684715,penny,0.03
IPI,26.11400006612142,138162.0,3629013.4631741843,small,0.008
IPKW,54.704392751057945,45624.0,2498931.291269938,small,0.008
IPM,1.8326666752497356,20634.0,37710.99362913767,penny,0.03
IPO,46.6870002746582,52877.13333333333,2467618.192428589,small,0.008
IPOD,10.193571431296212,435.7142857142857,4443.857090813773,illiquid,0.02
IPODU,10.319999694824219,0.0,0.0,illiquid,0.02
IPOS,16.574633153279624,616.4666666666667,10233.466102218628,illiquid,0.02
IPSC,0.5807600140571594,1069689.0666666667,658081.79584651,penny,0.03
IPST,5.65666667620341,30528.266666666666,162376.30883000692,illiquid,0.02
IPW,10.757199923197428,160632.33333333334,1868566.1816043854,small,0.008
IPWR,3.7773333231608075,78703.6,289614.40646677016,penny,0.03
IPX,33.795999399820964,142179.0,4848739.5080560045,small,0.008
IQ,2.0146666447321575,14715934.933333334,29377021.58205293,penny,0.03
IQDF,29.922000122070312,104496.33333333333,3130266.815156301,small,0.008
IQDY,36.10123341878255,7679.133333333333,277566.3231725057,illiquid,0.02
IQHI,26.338533274332683,52587.333333333336,1383993.138062795,small,0.008
IQI,10.048571382250104,168468.07142857142,1692941.4117336955,small,0.008
IQLT,45.071999867757164,1859349.2,83817750.64091288,mid,0.003
IQQQ,44.765053812662764,79604.4,3566636.3603118896,small,0.008
IQRA,28.29228551047189,71.42857142857143,2019.2428452627998,illiquid,0.02
IQSI,34.83818003336589,8418.066666666668,293225.5012105306,illiquid,0.02
IQSM,34.75692885262625,8700.0,304696.0816792079,illiquid,0.02
IQST,3.857451343536377,73992.13333333333,279251.8169449329,penny,0.03
IQSU,54.703206634521486,44222.933333333334,2429643.3976928713,small,0.008
IQSZ,27.8170713697161,92.85714285714286,2580.5000168936594,illiquid,0.02
IQV,224.2779998779297,1380171.6666666667,309374192.9369354,large,0.001
IR,80.0259999593099,2389821.2,191414193.4953237,large,0.001
IRBT,2.6637866814931233,74036756.46666667,213613550.46079737,penny,0.03
IRD,2.1973333517710367,636058.3333333334,1462476.0028545063,penny,0.03
IRDM,17.434666697184245,2297598.066666667,40607822.86146024,mid,0.003
IREN,42.35733311971028,37348664.6,1561863810.628915,large,0.001
IRET,18.846714156014578,635.7142857142857,11981.457097189767,illiquid,0.02
IRIX,0.9521428644657135,63740.71428571428,60945.70772477559,penny,0.03
IRM,83.57799936930338,1996279.4666666666,165942358.03115642,large,0.001
IRMD,95.10399932861328,85038.93333333333,8090993.189689128,small,0.008
IRON,91.85733337402344,478935.0,43902536.03012085,mid,0.003
IROQ,26.40399996439616,2154.0666666666666,57146.41656799316,illiquid,0.02
IRS,15.218666585286458,150941.86666666667,2298375.4471514383,small,0.008
IRT,16.918000157674154,2523798.3333333335,42649602.589391075,mid,0.003
IRTC,175.02666625976562,406049.4666666667,70581586.23729451,mid,0.003
IRTR,30.860266494750977,19074.0,588506.2089907328,illiquid,0.02
IRVH,20.757785524640763,750.0,15569.964204515729,illiquid,0.02
IRWD,3.5486666520436603,2315573.7333333334,8158027.786003526,penny,0.03
ISBA,48.131333923339845,22064.066666666666,1096037.0284820558,small,0.008
ISCB,65.60879974365234,3217.3333333333335,211232.36720784506,illiquid,0.02
ISCF,41.23866729736328,31186.266666666666,1286213.4596913655,small,0.008
ISCG,56.113999938964845,33726.46666666667,1891103.6715919494,small,0.008
ISCV,69.106667582194,15257.4,1056363.96353302,small,0.008
ISD,14.540000025431315,85223.66666666667,1239413.3637870152,small,0.008
ISEP,32.18333307902018,6457.133333333333,207662.12881876627,illiquid,0.02
ISHG,75.77067260742187,42572.333333333336,3230028.2854512534,small,0.008
ISHP,39.231553395589195,168.2,6594.062768300374,illiquid,0.02
ISMD,39.09186655680339,21078.933333333334,824503.364372762,illiquid,0.02
ISOU,8.788666693369548,48579.8,425227.0777841886,illiquid,0.02
ISPC,0.44845333298047385,651274.4666666667,282321.6357353389,penny,0.03
ISPO,2.9979999542236326,654453.2666666667,2714207.69902881,penny,0.03
ISPOW,0.01099333328505357,33417.26666666667,388.77954200990496,penny,0.03
ISPR,2.559333340326945,40965.333333333336,105667.48009077708,penny,0.03
ISRA,58.649332936604814,9801.133333333333,576192.9324526469,illiquid,0.02
ISRG,561.714668782552,1545768.1333333333,865742889.1708659,large,0.001
ISSC,10.788666598002116,486745.13333333336,6029818.583650526,small,0.008
ISTB,48.76800003051758,417535.4666666667,20361837.222102866,mid,0.003
ISTR,26.377333196004233,45032.8,1199032.4974650065,small,0.008
ISWN,21.44677988688151,1510.1333333333334,32333.267193603515,illiquid,0.02
IT,235.63733520507813,905848.4666666667,214489438.22930908,large,0.001
ITAN,36.77235361735026,6437.733333333334,236961.03985748292,illiquid,0.02
ITDB,33.43346684773763,13979.066666666668,467235.1274770101,illiquid,0.02
ITDC,34.498600006103516,10883.933333333332,375622.1431983948,illiquid,0.02
ITDD,35.660753122965495,21822.133333333335,778386.3441670736,illiquid,0.02
ITDE,36.6171994527181,14823.933333333332,542766.3505978902,illiquid,0.02
ITDF,37.51900049845378,9951.066666666668,373615.7691507975,illiquid,0.02
ITDG,37.94586664835612,6166.2,233601.72003275555,illiquid,0.02
ITDH,37.910866800944014,3987.4666666666667,151162.89375712076,illiquid,0.02
ITDI,37.89706675211588,4947.8,187624.15237019857,illiquid,0.02
ITDJ,29.40933354695638,4367.6,128898.91587753296,illiquid,0.02
ITEQ,57.33853327433268,6044.066666666667,344671.596946462,illiquid,0.02
ITGR,72.0657125200544,571909.7857142857,41742530.57343674,mid,0.003
ITIC,254.92999921526228,18592.071428571428,4750527.41468593,small,0.008
ITOT,148.91266784667968,2525751.2,375961335.7556966,large,0.001
ITP,0.23726666470368704,192374.26666666666,45535.86274847587,penny,0.03
ITRG,3.8893333752950032,1766766.4666666666,6952503.622383722,penny,0.03
ITRI,96.99642889840263,509899.4285714286,49384222.65764291,mid,0.003
ITRM,0.4351266702016195,661316.9333333333,290584.63040964206,penny,0.03
ITRN,41.87800038655599,120429.86666666667,5029426.144503784,small,0.008
ITT,176.60500117710657,1291684.0,224872828.07169887,large,0.001
ITUB,7.547142880303519,24703827.14285714,187089116.9505964,large,0.001
ITW,250.91928645542689,1038143.2142857143,260875984.8777335,large,0.001
IUS,57.281586456298825,34720.066666666666,1989141.3294703166,small,0.008
IUSB,46.65266621907552,2749339.3333333335,128259109.34401958,large,0.001
IUSG,167.90714263916016,455075.14285714284,76333005.23424421,mid,0.003
IUSV,102.62571443830218,1014736.0714285715,104121350.79283306,large,0.001
IVA,4.327333291371663,243425.33333333334,1062289.928472519,penny,0.03
IVAL,31.046966552734375,8075.666666666667,250819.1659272512,illiquid,0.02
IVDA,1.1020399967829386,723166.8,929862.0025842667,penny,0.03
IVE,212.03785705566406,842046.1428571428,178553944.77590725,large,0.001
IVES,32.18466669718425,769196.4,24685070.626787312,mid,0.003
IVF,1.449506664276123,1343508.9333333333,2502504.472195657,penny,0.03
IVLU,37.71333363850911,764546.9333333333,28838198.49281718,mid,0.003
IVOG,121.57200063069662,15083.8,1834677.7305903116,small,0.008
IVOL,19.243999989827476,976365.4666666667,18764966.39934311,mid,0.003
IVOO,112.66000010172526,58574.8,6608276.461453247,small,0.008
IVOV,103.1866673787435,21362.133333333335,2209382.043387858,small,0.008
IVP,0.08142666667699813,43348665.4,2997031.872161495,penny,0.03
IVR,8.203333218892416,1225301.6666666667,10057583.462149302,mid,0.003
IVRS,37.619919840494795,831.0,31586.479949951172,illiquid,0.02
IVT,28.620666885375975,530969.8666666667,15227333.783183796,mid,0.003
IVV,685.0493326822917,14235592.2,9734151762.067383,large,0.001
IVVD,2.334000031153361,3982171.2,9329617.733971406,penny,0.03
IVW,123.16499982561383,1884304.5714285714,232299729.69304112,large,0.001
IVZ,25.74428571973528,5872600.357142857,151140571.9339003,large,0.001
IWB,373.5664258684431,1307540.5714285714,488643815.33070594,large,0.001
IWC,160.42066650390626,55321.26666666667,8894080.613192748,small,0.008
IWD,209.94571576799666,4607091.071428572,967892667.8080968,large,0.001
IWDL,47.67900030953543,171.42857142857142,8170.664351327078,illiquid,0.02
IWF,474.5607125418527,1928953.4285714286,916098110.7095947,large,0.001
IWFG,53.58104654947917,1332.9333333333334,71187.39765574137,illiquid,0.02
IWFL,57.73557118007115,128.57142857142858,7404.242815290178,illiquid,0.02
IWL,170.37733256022136,46144.066666666666,7859321.022448731,small,0.008
IWLG,54.331799825032554,110765.86666666667,5979697.538973999,small,0.008
IWM,250.55066630045573,38004030.06666667,9536444782.703865,large,0.001
IWML,24.137299982706704,628.8666666666667,15282.556077448528,illiquid,0.02
IWMY,20.497333145141603,118621.26666666666,2431385.015797933,small,0.008
IWN,184.20214189801897,877404.2857142857,162357495.2684021,large,0.001
IWO,328.9442836216518,396986.14285714284,130726731.78414917,large,0.001
IWP,138.56071254185267,1053645.7142857143,145990348.99527413,large,0.001
IWR,96.97571454729352,2406386.5,233544945.00197384,large,0.001
IWS,141.77000100272042,508230.85714285716,72107063.632455,mid,0.003
IWV,387.26571219308033,171818.57142857142,66504342.59669713,mid,0.003
IWX,91.37466684977214,483154.4,44347455.66339925,mid,0.003
IWY,277.26600138346356,380264.2,104893869.35970256,large,0.001
IX,28.09499999455043,196267.85714285713,5562228.192390715,small,0.008
IXC,42.654999596732004,469975.9285714286,19912901.99988665,mid,0.003
IXG,118.2057135445731,27070.785714285714,3202358.300945827,small,0.008
IXHL,0.41327333450317383,31195349.933333334,13654896.22060892,penny,0.03
IXJ,96.78857094900948,153719.5,14877905.120044708,mid,0.003
IXN,105.16357094900948,210450.92857142858,22041506.303203583,mid,0.003
IXP,123.10428564889091,34722.28571428572,4288352.716581072,small,0.008
IXUS,84.27533315022787,2788048.8666666667,234123541.59973553,large,0.001
IYC,103.43571526663644,140293.92857142858,14546888.483230045,mid,0.003
IYE,48.124285561697825,1251051.4285714286,59973343.813416615,mid,0.003
IYF,127.24285725184849,396434.4285714286,50545131.220565796,mid,0.003
IYG,90.64499936785016,162843.2142857143,14777469.96239526,mid,0.003
IYH,64.86142785208565,1023986.2142857143,66484073.008732386,mid,0.003
IYK,67.67714364188058,337132.5,22733338.04325921,mid,0.003
IYM,149.72000122070312,123469.28571428571,18429798.473358154,mid,0.003
IYR,94.91714314052037,6426034.928571428,609662386.5791048,large,0.001
IYW,200.26499938964844,883404.1428571428,177125484.32392448,large,0.001
IYY,165.9114281790597,30326.35714285714,5030523.415544783,small,0.008
IZEA,4.903999996185303,61697.066666666666,302952.5623671214,penny,0.03
IZM,0.9885333259900411,46141.8,47344.98009823958,penny,0.03
J,136.15785653250558,1174752.357142857,159977695.2561253,large,0.001
JAAA,50.57733357747396,7320311.6,370118676.23115796,large,0.001
JABS,50.23233362833659,522.0666666666667,26210.670666249593,illiquid,0.02
JACK,19.69400011698405,673475.4666666667,13332567.059480794,mid,0.003
JACS,10.425999959309896,66459.13333333333,692666.6505439759,illiquid,0.02
JADE,62.54646606445313,871.4666666666667,54200.89360860189,illiquid,0.02
JAGX,1.2016666809717813,450167.8,554571.6186242024,penny,0.03
JAKK,16.550714356558665,84905.5,1404448.4223491123,small,0.008
JAMF,12.98366673787435,1731168.1333333333,22470808.727558646,mid,0.003
JANT,40.731859842936196,2448.6,99702.2149927775,illiquid,0.02
JANW,36.790933227539064,14879.533333333333,547596.267460378,illiquid,0.02
JANX,18.028666750590006,3460072.6666666665,59153533.37075742,mid,0.003
JAPN,25.77560017903646,14605.6,375504.7250773112,illiquid,0.02
JAVA,71.56466623942057,475860.73333333334,34074101.12033691,mid,0.003
JAZZ,167.85399983723957,1024726.9333333333,171529234.20939535,large,0.001
JBDI,0.8879933396975199,87202.46666666666,79325.64064882994,penny,0.03
JBGS,17.745333353678387,572490.5333333333,10151813.635233307,mid,0.003
JBHT,190.39357212611608,1370133.357142857,261226014.16955894,large,0.001
JBI,6.443333339691162,2345208.2666666666,15049351.873670833,mid,0.003
JBIO,13.8839999516805,324346.4666666667,4617841.00867246,small,0.008
JBK,25.515384674072266,153.84615384615384,3923.076923076923,illiquid,0.02
JBL,219.5193339029948,1492495.3333333333,327046309.28486127,large,0.001
JBLU,4.790666643778483,17378394.933333334,83796455.62013943,penny,0.03
JBND,54.14666620890299,1776941.2666666666,96138688.93288778,mid,0.003
JBS,14.387333170572917,4712471.4,67569402.41997197,mid,0.003
JBSS,73.6500004359654,56586.92857142857,4166619.7328932625,small,0.008
JBTM,146.56600036621094,449879.06666666665,66848734.67277018,mid,0.003
JCAP,21.34400011698405,165303.46666666667,3538201.996204122,small,0.008
JCE,15.858000055948894,35181.0,558205.9074614843,illiquid,0.02
JCHI,55.87501958211263,1367.8666666666666,76609.28074544271,illiquid,0.02
JCI,115.97499901907784,4791108.0,556310184.4098794,large,0.001
JCSE,1.1567142946379525,4892.857142857143,5641.264201913561,penny,0.03
JCTC,2.272857138088771,29306.428571428572,64542.985290288925,penny,0.03
JD,29.506000137329103,7152052.266666667,210960236.9470337,large,0.001
JDIV,54.00155334472656,275.6666666666667,14812.704532623291,illiquid,0.02
JDOC,57.865013376871744,2218.2,129003.32336908976,illiquid,0.02
JDST,3.03799999554952,45255999.8,135522586.88812396,penny,0.03
JDVI,35.08535712105887,1464.2857142857142,51655.03553662981,illiquid,0.02
JDZG,1.3742666721343995,10566.0,14580.620050032934,penny,0.03
JEF,59.79000037057059,1546156.2142857143,92721464.16918018,mid,0.003
JELD,2.7086666266123456,1325308.0,3580860.752363523,penny,0.03
JEM,0.23170666595300038,301862.3333333333,68901.29885588586,penny,0.03
JEMB,53.63286666870117,7730.733333333334,413919.67969741824,illiquid,0.02
JENA,10.201666514078775,8813.666666666666,89815.65639432271,illiquid,0.02
JEPI,57.447333272298174,4721824.133333334,271182970.2582026,large,0.001
JEPQ,58.432000223795576,4540836.666666667,265213990.37199655,large,0.001
JETD,5.431133333841959,8564.0,47054.973542531334,illiquid,0.02
JETS,27.614000193277995,3171547.6,88039393.26999919,mid,0.003
JETU,27.24572664896647,1134.1333333333334,29702.239807128906,illiquid,0.02
JFB,16.44199994405111,56776.066666666666,923478.8805951437,illiquid,0.02
JFBR,1.562666662534078,4551292.266666667,7265126.455036354,penny,0.03
JFIN,6.837999979654948,122245.0,834596.6673016548,illiquid,0.02
JFLI,51.22910029093425,4114.333333333333,211132.88102722168,illiquid,0.02
JFR,7.8450000286102295,1196832.9285714286,9366669.44833248,small,0.008
JFU,5.764999993642172,16269.133333333333,109512.11901292801,illiquid,0.02
JG,6.726666577657064,3861.8,25976.951716836295,illiquid,0.02
JGH,12.483999888102213,120826.13333333333,1508908.7494227092,small,0.008
JGLO,67.71466725667318,222079.8,15016435.236957805,mid,0.003
JGRO,93.62066752115885,405912.13333333336,37986072.19529114,mid,0.003
JGRW,27.005186462402342,16513.0,445816.9374516805,illiquid,0.02
JHAC,15.548246701558432,1627.6666666666667,25253.65135161082,illiquid,0.02
JHCB,21.692133458455405,19188.266666666666,416502.8692698161,illiquid,0.02
JHCP,25.486133321126303,21781.933333333334,555151.0226540883,illiquid,0.02
JHCR,25.513066482543945,1215.9333333333334,31020.702491760254,illiquid,0.02
JHDV,40.06742858886719,107.14285714285714,4293.228585379465,illiquid,0.02
JHEM,32.53333307902018,12530.0,407686.1612319946,illiquid,0.02
JHG,44.772666422526044,845410.0666666667,38000764.24250158,mid,0.003
JHHY,26.038486989339194,4584.466666666666,119353.7106745402,illiquid,0.02
JHI,13.89640007019043,26284.133333333335,366993.0293137868,illiquid,0.02
JHID,37.546928133283345,364.2857142857143,13665.08549281529,illiquid,0.02
JHMB,22.25500005086263,24159.666666666668,537475.3662077585,illiquid,0.02
JHMD,41.21880009969075,256708.66666666666,10532960.09473165,mid,0.003
JHML,80.13693339029948,19276.0,1545191.7282206218,small,0.008
JHMM,65.96933339436849,204772.26666666666,13499976.20569458,mid,0.003
JHMU,26.176220067342122,9751.333333333334,255144.3546180725,illiquid,0.02
JHPI,22.96066665649414,24584.533333333333,564619.0018722534,illiquid,0.02
JHS,11.59499992643084,28133.214285714286,325820.8274762971,illiquid,0.02
JHSC,42.6914670308431,32752.2,1397417.563282776,small,0.008
JHX,19.870714323861257,4892524.571428572,97220562.01925495,mid,0.003
JIG,73.96631978352865,21661.333333333332,1595252.7761332195,small,0.008
JIII,50.974066416422524,7372.666666666667,375800.1768798828,illiquid,0.02
JILL,15.266666666666667,108916.86666666667,1622404.3162565867,small,0.008
JIRE,75.23000132242838,529005.0,39511182.5951767,mid,0.003
JIVE,79.70286814371745,100853.13333333333,8025817.999917602,small,0.008
JJSF,92.74142783028739,235762.42857142858,21860245.962849207,mid,0.003
JKHY,181.4164276123047,849827.0,154244128.5326102,large,0.001
JKS,25.83599993387858,531618.9333333333,13759649.427762859,mid,0.003
JL,5.890186627705892,10956.333333333334,64491.64398829142,illiquid,0.02
JLHL,3.909333324432373,57036.066666666666,221911.8693209807,penny,0.03
JLL,328.79500252859935,333873.0,109857418.37191336,large,0.001
JLQD,42.123599751790366,487.2,20539.130513509113,illiquid,0.02
JLS,18.449333318074544,21136.8,389166.7936340332,illiquid,0.02
JMBS,45.70666681925456,591388.7333333333,27016876.835889436,mid,0.003
JMEE,65.33599955240885,106294.4,6967915.2890035,small,0.008
JMHI,50.36486689249674,27861.0,1402327.2654800415,small,0.008
JMIA,12.220000076293946,3162987.533333333,38905488.14781208,mid,0.003
JMID,29.474866485595705,2587.0666666666666,76081.7349955241,illiquid,0.02
JMM,6.100714274815151,26494.071428571428,161335.61801794596,illiquid,0.02
JMOM,68.55206604003907,56817.933333333334,3892714.281640625,small,0.008
JMSB,20.346666717529295,22094.533333333333,449576.662919871,illiquid,0.02
JMSI,50.38179982503255,23573.333333333332,1187772.6734670002,small,0.008
JMTG,51.103999837239584,373458.0,19085480.03981781,mid,0.003
JNJ,206.61599833170573,8179028.733333333,1690077923.245162,large,0.001
JNK,97.16466674804687,5165399.266666667,501793791.8963862,large,0.001
JNUG,189.01666463216145,282819.6,54080206.03601888,mid,0.003
JOB,0.18967999815940856,219104.33333333334,41643.354799598455,penny,0.03
JOBY,14.604000091552734,15926321.466666667,232249078.81539765,large,0.001
JOE,61.16999994913737,234365.46666666667,14351098.96930542,mid,0.003
JOET,42.40479990641276,40659.46666666667,1725240.6862141928,small,0.008
JOF,10.628571442195348,38333.142857142855,407548.2552828108,illiquid,0.02
JOJO,15.554199918111165,3763.2,58529.750893147786,illiquid,0.02
JOUT,42.07214273725237,63603.5,2711379.8151967186,small,0.008
JOYY,63.329332478841145,322175.3333333333,20415694.909891766,mid,0.003
JPAN,37.2724863688151,507.93333333333334,18892.434075164794,illiquid,0.02
JPC,8.159285817827497,1187738.357142857,9712531.328137875,small,0.008
JPEF,75.3121337890625,62786.86666666667,4721754.243679301,small,0.008
JPEM,60.691199493408206,17517.466666666667,1063619.2847976685,small,0.008
JPIE,46.31233342488607,1190726.2666666666,55155329.23011729,mid,0.003
